car_id,date,dealer_name,dealer_region,company_id,model,engine,transmission,color,body_style,price_$
C_CND_004738,2022-08-21,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_007,Corvette,Overhead Camshaft,Manual,Black,SUV,26000
C_CND_005210,2022-09-04,Chrysler Plymouth,Janesville,CMP_029,3-Sep,Double Overhead Camshaft,Auto,Black,Sedan,26001
C_CND_005479,2022-09-11,Ryder Truck Rental and Leasing,Middletown,CMP_020,LW,Double Overhead Camshaft,Auto,Pale White,Hatchback,18000
C_CND_005501,2022-09-11,Scrivener Performance Engineering,Greenville,CMP_024,Sunfire,Double Overhead Camshaft,Auto,Black,Sedan,18000
C_CND_005524,2022-09-11,Ryder Truck Rental and Leasing,Janesville,CMP_010,323i,Double Overhead Camshaft,Auto,Pale White,Hatchback,19000
C_CND_005539,2022-09-12,Scrivener Performance Engineering,Greenville,CMP_001,Explorer,Double Overhead Camshaft,Auto,Pale White,Hatchback,18000
C_CND_005627,2022-09-13,Chrysler Plymouth,Austin,CMP_026,Intrigue,Double Overhead Camshaft,Auto,Pale White,SUV,45000
C_CND_006102,2022-09-21,Ryder Truck Rental and Leasing,Austin,CMP_001,F-Series,Overhead Camshaft,Manual,Black,Passenger,22000
C_CND_006173,2022-09-24,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_014,CR-V,Double Overhead Camshaft,Auto,Black,SUV,31001
C_CND_006386,2022-09-26,Iceberg Rentals,Janesville,CMP_030,Grand Cherokee,Overhead Camshaft,Manual,Black,SUV,19000
C_CND_007075,2022-10-22,Tri-State Mack Inc,Scottsdale,CMP_007,Corvette,Double Overhead Camshaft,Auto,Red,SUV,45000
C_CND_007272,2022-10-29,Rabun Used Car Sales,Scottsdale,CMP_002,Ram Van,Double Overhead Camshaft,Auto,Red,Hatchback,31001
C_CND_007790,2022-11-08,Scrivener Performance Engineering,Austin,CMP_009,Grand Marquis,Overhead Camshaft,Manual,Pale White,SUV,16000
C_CND_008163,2022-11-15,U-Haul CO,Austin,CMP_030,Wrangler,Double Overhead Camshaft,Auto,Red,Hatchback,19000
C_CND_008414,2022-11-20,Clay Johnson Auto Sales,Janesville,CMP_001,Contour,Double Overhead Camshaft,Auto,Red,Sedan,19000
C_CND_008415,2022-11-20,Diehl Motor CO Inc,Scottsdale,CMP_010,528i,Overhead Camshaft,Manual,Pale White,SUV,14000
C_CND_008519,2022-11-21,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_001,Crown Victoria,Double Overhead Camshaft,Auto,Red,Passenger,29500
C_CND_008529,2022-11-21,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_001,Focus,Overhead Camshaft,Manual,Red,Hardtop,17500
C_CND_009226,2022-12-04,Diehl Motor CO Inc,Middletown,CMP_002,Ram Van,Double Overhead Camshaft,Auto,Red,Hatchback,31000
C_CND_009306,2022-12-05,Capitol KIA,Aurora,CMP_030,Wrangler,Overhead Camshaft,Manual,Red,Hatchback,13000
C_CND_009369,2022-12-06,Ryder Truck Rental and Leasing,Middletown,CMP_006,3000GT,Double Overhead Camshaft,Auto,Black,Sedan,39500
C_CND_009388,2022-12-06,Ryder Truck Rental and Leasing,Middletown,CMP_002,Caravan,Overhead Camshaft,Manual,Red,SUV,24000
C_CND_009474,2022-12-07,C & M Motors Inc,Austin,CMP_030,Wrangler,Overhead Camshaft,Manual,Pale White,Hatchback,13000
C_CND_009894,2022-12-14,Motor Vehicle Branch Office,Janesville,CMP_009,Cougar,Double Overhead Camshaft,Auto,Black,Hatchback,33000
C_CND_009959,2022-12-17,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_010,328i,Double Overhead Camshaft,Auto,Black,Sedan,16001
C_CND_010443,2022-12-27,Classic Chevy,Scottsdale,CMP_001,Expedition,Double Overhead Camshaft,Auto,Black,SUV,26000
C_CND_010652,2023-01-02,Race Car Help,Austin,CMP_008,Frontier,Double Overhead Camshaft,Auto,Pale White,Hatchback,26001
C_CND_011363,2023-02-16,Pars Auto Sales,Greenville,CMP_004,Celica,Overhead Camshaft,Manual,Pale White,SUV,14000
C_CND_011544,2023-03-01,Enterprise Rent A Car,Aurora,CMP_012,Forester,Overhead Camshaft,Manual,Red,Hardtop,26000
C_CND_011555,2023-03-01,Race Car Help,Austin,CMP_024,Bonneville,Double Overhead Camshaft,Auto,Red,Hatchback,19001
C_CND_011941,2023-03-13,Hatfield Volkswagen,Pasco,CMP_001,Explorer,Double Overhead Camshaft,Auto,Red,Hatchback,41000
C_CND_011990,2023-03-13,Suburban Ford,Greenville,CMP_018,Jetta,Double Overhead Camshaft,Auto,Red,Passenger,16001
C_CND_012107,2023-03-17,Race Car Help,Scottsdale,CMP_008,Quest,Overhead Camshaft,Manual,Black,SUV,12801
C_CND_012297,2023-03-28,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_003,Escalade,Double Overhead Camshaft,Auto,Black,Sedan,26000
C_CND_012469,2023-04-03,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_028,Voyager,Overhead Camshaft,Manual,Red,Passenger,12000
C_CND_012878,2023-04-17,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_001,Explorer,Double Overhead Camshaft,Auto,Pale White,Hatchback,18251
C_CND_012959,2023-04-19,Hatfield Volkswagen,Pasco,CMP_003,Eldorado,Overhead Camshaft,Manual,Pale White,Passenger,13000
C_CND_013012,2023-04-19,Saab-Belle Dodge,Aurora,CMP_008,Quest,Overhead Camshaft,Manual,Black,SUV,19001
C_CND_013176,2023-04-26,Progressive Shippers Cooperative Association No,Janesville,CMP_013,Sonata,Overhead Camshaft,Manual,Pale White,SUV,21500
C_CND_013433,2023-05-06,Progressive Shippers Cooperative Association No,Pasco,CMP_007,Prizm,Overhead Camshaft,Manual,Red,Hardtop,24000
C_CND_013841,2023-05-19,Star Enterprises Inc,Pasco,CMP_008,Pathfinder,Double Overhead Camshaft,Auto,Pale White,Hardtop,46000
C_CND_013883,2023-05-21,Motor Vehicle Branch Office,Austin,CMP_023,V70,Double Overhead Camshaft,Auto,Black,Passenger,39000
C_CND_014601,2023-06-09,U-Haul CO,Austin,CMP_008,Pathfinder,Double Overhead Camshaft,Auto,Pale White,Hardtop,75001
C_CND_014650,2023-06-11,New Castle Ford Lincoln Mercury,Aurora,CMP_021,SLK,Overhead Camshaft,Manual,Pale White,Passenger,17100
C_CND_014915,2023-06-17,Rabun Used Car Sales,Austin,CMP_023,S70,Overhead Camshaft,Manual,Pale White,Hardtop,24000
C_CND_015185,2023-06-24,Race Car Help,Austin,CMP_016,A6,Overhead Camshaft,Manual,Pale White,SUV,24000
C_CND_015731,2023-07-14,Gartner Buick Hyundai Saab,Greenville,CMP_007,Corvette,Overhead Camshaft,Manual,Pale White,SUV,22000
C_CND_015752,2023-07-14,Chrysler of Tri-Cities,Pasco,CMP_024,Firebird,Overhead Camshaft,Manual,Black,Hardtop,43000
C_CND_016062,2023-07-21,U-Haul CO,Austin,CMP_026,Intrigue,Double Overhead Camshaft,Auto,Black,SUV,18000
C_CND_016068,2023-07-21,Saab-Belle Dodge,Aurora,CMP_012,Forester,Double Overhead Camshaft,Auto,Black,Hardtop,22000
C_CND_016129,2023-07-22,Scrivener Performance Engineering,Greenville,CMP_008,Frontier,Overhead Camshaft,Manual,Pale White,Hatchback,12000
C_CND_016486,2023-08-04,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_001,Taurus,Overhead Camshaft,Manual,Black,SUV,69500
C_CND_016609,2023-08-11,Motor Vehicle Branch Office,Austin,CMP_018,Jetta,Overhead Camshaft,Manual,Pale White,Passenger,45200
C_CND_017324,2023-09-01,Enterprise Rent A Car,Aurora,CMP_005,RL,Overhead Camshaft,Manual,Pale White,SUV,17001
C_CND_017567,2023-09-03,Diehl Motor CO Inc,Middletown,CMP_003,DeVille,Double Overhead Camshaft,Auto,Pale White,SUV,22000
C_CND_017868,2023-09-05,Motor Vehicle Branch Office,Pasco,CMP_005,RL,Overhead Camshaft,Manual,Red,SUV,31000
C_CND_017913,2023-09-06,Tri-State Mack Inc,Scottsdale,CMP_011,Concorde,Overhead Camshaft,Manual,Black,SUV,18000
C_CND_018056,2023-09-10,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_012,Outback,Overhead Camshaft,Manual,Red,SUV,49001
C_CND_018091,2023-09-10,Progressive Shippers Cooperative Association No,Janesville,CMP_006,Eclipse,Double Overhead Camshaft,Auto,Black,SUV,27000
C_CND_018205,2023-09-12,Ryder Truck Rental and Leasing,Middletown,CMP_021,C-Class,Double Overhead Camshaft,Auto,Black,Hatchback,14000
C_CND_018243,2023-09-12,Suburban Ford,Janesville,CMP_005,RL,Overhead Camshaft,Manual,Black,SUV,18000
C_CND_018406,2023-09-17,Rabun Used Car Sales,Scottsdale,CMP_008,Xterra,Double Overhead Camshaft,Auto,Black,Passenger,9000
C_CND_018619,2023-09-20,U-Haul CO,Austin,CMP_019,Park Avenue,Double Overhead Camshaft,Auto,Pale White,Hatchback,62000
C_CND_018722,2023-09-22,Saab-Belle Dodge,Greenville,CMP_010,323i,Double Overhead Camshaft,Auto,Red,Hatchback,19000
C_CND_018937,2023-09-25,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_010,328i,Double Overhead Camshaft,Auto,Black,Sedan,41050
C_CND_019160,2023-10-01,Chrysler of Tri-Cities,Pasco,CMP_028,Breeze,Double Overhead Camshaft,Auto,Pale White,Hardtop,22000
C_CND_019524,2023-10-13,C & M Motors Inc,Middletown,CMP_011,300M,Double Overhead Camshaft,Auto,Pale White,SUV,22000
C_CND_019829,2023-10-21,Saab-Belle Dodge,Greenville,CMP_005,TL,Double Overhead Camshaft,Auto,Black,Hatchback,28000
C_CND_020087,2023-10-30,Capitol KIA,Greenville,CMP_007,Monte Carlo,Overhead Camshaft,Manual,Black,Hatchback,44000
C_CND_020254,2023-11-03,U-Haul CO,Janesville,CMP_010,528i,Overhead Camshaft,Manual,Pale White,SUV,29000
C_CND_020367,2023-11-04,Scrivener Performance Engineering,Greenville,CMP_001,Explorer,Double Overhead Camshaft,Auto,Pale White,Hatchback,42000
C_CND_020858,2023-11-11,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_005,RL,Overhead Camshaft,Manual,Pale White,SUV,34000
C_CND_021010,2023-11-13,Chrysler Plymouth,Janesville,CMP_004,Camry,Overhead Camshaft,Manual,Black,Hatchback,29501
C_CND_021654,2023-11-24,Saab-Belle Dodge,Aurora,CMP_011,LHS,Double Overhead Camshaft,Auto,Pale White,Hatchback,21000
C_CND_021801,2023-11-26,Gartner Buick Hyundai Saab,Greenville,CMP_025,Town car,Overhead Camshaft,Manual,Black,Hatchback,17001
C_CND_022625,2023-12-09,Iceberg Rentals,Janesville,CMP_008,Sentra,Double Overhead Camshaft,Auto,Black,Passenger,16000
C_CND_022649,2023-12-09,Star Enterprises Inc,Scottsdale,CMP_023,S80,Overhead Camshaft,Manual,Pale White,Sedan,21000
C_CND_023137,2023-12-17,Rabun Used Car Sales,Austin,CMP_024,Bonneville,Double Overhead Camshaft,Auto,Pale White,Hatchback,20000
C_CND_023168,2023-12-18,Scrivener Performance Engineering,Greenville,CMP_021,CL500,Overhead Camshaft,Manual,Black,SUV,22000
C_CND_023233,2023-12-18,Motor Vehicle Branch Office,Austin,CMP_020,SC,Overhead Camshaft,Manual,Red,Hardtop,61001
C_CND_023335,2023-12-22,Iceberg Rentals,Janesville,CMP_002,Caravan,Double Overhead Camshaft,Auto,Red,Hardtop,19001
C_CND_023482,2023-12-25,C & M Motors Inc,Aurora,CMP_006,Diamante,Overhead Camshaft,Manual,Black,Hatchback,49000
C_CND_023600,2023-12-26,Capitol KIA,Greenville,CMP_011,LHS,Double Overhead Camshaft,Auto,Pale White,Hatchback,21000
C_CND_023766,2023-12-29,Ryder Truck Rental and Leasing,Greenville,CMP_026,Bravada,Overhead Camshaft,Manual,Black,Hatchback,36000
C_CND_023856,2023-12-30,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_009,Cougar,Double Overhead Camshaft,Auto,Black,Hatchback,26000
C_CND_000147,2022-01-12,Ryder Truck Rental and Leasing,Middletown,CMP_026,Silhouette,Overhead Camshaft,Manual,Pale White,Sedan,14150
C_CND_000149,2022-01-12,Rabun Used Car Sales,Scottsdale,CMP_014,Civic,Overhead Camshaft,Manual,Black,Hatchback,43000
C_CND_000533,2022-02-16,Ryder Truck Rental and Leasing,Middletown,CMP_027,GS400,Double Overhead Camshaft,Auto,Black,Hatchback,12000
C_CND_000566,2022-02-21,Gartner Buick Hyundai Saab,Greenville,CMP_025,Continental,Overhead Camshaft,Manual,Black,Passenger,18001
C_CND_000625,2022-02-27,Chrysler of Tri-Cities,Middletown,CMP_018,Passat,Overhead Camshaft,Manual,Pale White,Hatchback,27000
C_CND_000716,2022-03-05,Tri-State Mack Inc,Scottsdale,CMP_011,300M,Double Overhead Camshaft,Auto,Pale White,SUV,16000
C_CND_000731,2022-03-05,U-Haul CO,Austin,CMP_007,Prizm,Double Overhead Camshaft,Auto,Pale White,Hatchback,25500
C_CND_000876,2022-03-12,Classic Chevy,Scottsdale,CMP_021,C-Class,Double Overhead Camshaft,Auto,Black,Hatchback,14000
C_CND_000983,2022-03-17,Tri-State Mack Inc,Scottsdale,CMP_002,Durango,Double Overhead Camshaft,Auto,Black,SUV,24000
C_CND_001025,2022-03-19,U-Haul CO,Austin,CMP_006,3000GT,Overhead Camshaft,Manual,Red,Sedan,24500
C_CND_001217,2022-03-26,Chrysler of Tri-Cities,Pasco,CMP_002,Viper,Double Overhead Camshaft,Auto,Red,SUV,41000
C_CND_001486,2022-04-06,Enterprise Rent A Car,Aurora,CMP_007,Cavalier,Overhead Camshaft,Manual,Pale White,SUV,14000
C_CND_001673,2022-04-13,Progressive Shippers Cooperative Association No,Pasco,CMP_005,RL,Overhead Camshaft,Manual,Red,SUV,34000
C_CND_001795,2022-04-17,Enterprise Rent A Car,Scottsdale,CMP_004,Camry,Overhead Camshaft,Manual,Black,Hatchback,29500
C_CND_002060,2022-04-27,New Castle Ford Lincoln Mercury,Aurora,CMP_005,RL,Overhead Camshaft,Manual,Red,SUV,31500
C_CND_002165,2022-05-01,Star Enterprises Inc,Pasco,CMP_002,Durango,Double Overhead Camshaft,Auto,Black,SUV,19000
C_CND_002184,2022-05-02,Gartner Buick Hyundai Saab,Austin,CMP_021,CL500,Overhead Camshaft,Manual,Red,SUV,29000
C_CND_002568,2022-05-22,Hatfield Volkswagen,Pasco,CMP_026,Silhouette,Double Overhead Camshaft,Auto,Black,Sedan,60000
C_CND_003171,2022-06-13,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_007,Corvette,Overhead Camshaft,Manual,Pale White,SUV,22500
C_CND_003203,2022-06-13,Suburban Ford,Middletown,CMP_018,Passat,Double Overhead Camshaft,Auto,Red,Hatchback,13500
C_CND_003490,2022-06-25,Capitol KIA,Scottsdale,CMP_030,Cherokee,Double Overhead Camshaft,Auto,Red,Sedan,14000
C_CND_003610,2022-07-02,Tri-State Mack Inc,Scottsdale,CMP_025,Town car,Double Overhead Camshaft,Auto,Black,Hatchback,26000
C_CND_003741,2022-07-06,Race Car Help,Austin,CMP_025,Town car,Double Overhead Camshaft,Auto,Black,Hatchback,26000
C_CND_003855,2022-07-11,U-Haul CO,Austin,CMP_010,323i,Overhead Camshaft,Manual,Red,Hatchback,21000
C_CND_004396,2022-08-07,C & M Motors Inc,Aurora,CMP_026,Intrigue,Double Overhead Camshaft,Auto,Black,SUV,18000
C_CND_005180,2022-09-03,New Castle Ford Lincoln Mercury,Aurora,CMP_003,Eldorado,Double Overhead Camshaft,Auto,Black,Passenger,60000
C_CND_005275,2022-09-05,Rabun Used Car Sales,Pasco,CMP_009,Sable,Overhead Camshaft,Manual,Pale White,Sedan,61000
C_CND_005427,2022-09-10,Gartner Buick Hyundai Saab,Greenville,CMP_010,328i,Double Overhead Camshaft,Auto,Black,Sedan,16000
C_CND_005617,2022-09-13,Race Car Help,Austin,CMP_030,Wrangler,Double Overhead Camshaft,Auto,Pale White,Hatchback,13500
C_CND_005777,2022-09-17,C & M Motors Inc,Aurora,CMP_024,Sunfire,Overhead Camshaft,Manual,Pale White,Sedan,43000
C_CND_005856,2022-09-17,New Castle Ford Lincoln Mercury,Janesville,CMP_004,Sienna,Overhead Camshaft,Manual,Black,Passenger,27000
C_CND_006210,2022-09-24,Pars Auto Sales,Greenville,CMP_006,3000GT,Double Overhead Camshaft,Auto,Black,Sedan,39000
C_CND_006213,2022-09-24,Rabun Used Car Sales,Scottsdale,CMP_021,SL-Class,Overhead Camshaft,Manual,Pale White,Hatchback,17001
C_CND_006393,2022-09-26,Progressive Shippers Cooperative Association No,Janesville,CMP_021,SLK230,Double Overhead Camshaft,Auto,Black,Hatchback,33000
C_CND_006416,2022-09-26,Scrivener Performance Engineering,Greenville,CMP_009,Mystique,Double Overhead Camshaft,Auto,Pale White,Passenger,29000
C_CND_006516,2022-09-28,Suburban Ford,Janesville,CMP_010,328i,Double Overhead Camshaft,Auto,Black,Sedan,16100
C_CND_006881,2022-10-12,Tri-State Mack Inc,Scottsdale,CMP_022,S-Type,Overhead Camshaft,Manual,Pale White,Passenger,20000
C_CND_007105,2022-10-23,Clay Johnson Auto Sales,Austin,CMP_011,300M,Double Overhead Camshaft,Auto,Black,SUV,26500
C_CND_007112,2022-10-23,C & M Motors Inc,Aurora,CMP_026,Cutlass,Double Overhead Camshaft,Auto,Red,Sedan,15000
C_CND_007294,2022-10-30,Classic Chevy,Scottsdale,CMP_001,F-Series,Overhead Camshaft,Manual,Black,Passenger,22500
C_CND_007333,2022-10-31,Clay Johnson Auto Sales,Austin,CMP_005,RL,Overhead Camshaft,Manual,Red,SUV,17000
C_CND_007963,2022-11-12,Gartner Buick Hyundai Saab,Greenville,CMP_008,Pathfinder,Double Overhead Camshaft,Auto,Pale White,Hardtop,75500
C_CND_008314,2022-11-20,Capitol KIA,Greenville,CMP_021,SLK,Double Overhead Camshaft,Auto,Pale White,Passenger,36000
C_CND_008518,2022-11-21,U-Haul CO,Austin,CMP_027,LS400,Double Overhead Camshaft,Auto,Pale White,Sedan,27000
C_CND_009314,2022-12-05,Nebo Chevrolet,Middletown,CMP_007,Malibu,Double Overhead Camshaft,Auto,Pale White,Hardtop,25000
C_CND_009524,2022-12-10,Progressive Shippers Cooperative Association No,Janesville,CMP_019,Park Avenue,Double Overhead Camshaft,Auto,Black,Hatchback,61001
C_CND_009790,2022-12-12,Ryder Truck Rental and Leasing,Scottsdale,CMP_009,Sable,Double Overhead Camshaft,Auto,Pale White,Sedan,26000
C_CND_009980,2022-12-17,Hatfield Volkswagen,Pasco,CMP_018,Passat,Double Overhead Camshaft,Auto,Pale White,Hatchback,32000
C_CND_010055,2022-12-19,Tri-State Mack Inc,Austin,CMP_004,Tacoma,Double Overhead Camshaft,Auto,Pale White,Hardtop,53000
C_CND_010459,2022-12-27,Ryder Truck Rental and Leasing,Middletown,CMP_025,Continental,Overhead Camshaft,Manual,Black,Passenger,18000
C_CND_010535,2022-12-27,Nebo Chevrolet,Scottsdale,CMP_005,TL,Double Overhead Camshaft,Auto,Black,Hatchback,28000
C_CND_010629,2022-12-31,Star Enterprises Inc,Pasco,CMP_006,Diamante,Overhead Camshaft,Manual,Red,Hatchback,12200
C_CND_010849,2023-01-15,Enterprise Rent A Car,Middletown,CMP_027,GS400,Double Overhead Camshaft,Auto,Pale White,Hatchback,31000
C_CND_010959,2023-01-22,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_002,Caravan,Double Overhead Camshaft,Auto,Pale White,Hardtop,38001
C_CND_011252,2023-02-06,Ryder Truck Rental and Leasing,Middletown,CMP_023,S40,Double Overhead Camshaft,Auto,Pale White,Sedan,42000
C_CND_011337,2023-02-14,Race Car Help,Middletown,CMP_027,LS400,Overhead Camshaft,Manual,Black,Sedan,69001
C_CND_012100,2023-03-17,Iceberg Rentals,Janesville,CMP_018,Beetle,Overhead Camshaft,Manual,Red,SUV,21001
C_CND_012263,2023-03-26,Nebo Chevrolet,Middletown,CMP_015,I30,Double Overhead Camshaft,Auto,Black,SUV,49000
C_CND_012314,2023-03-29,Pars Auto Sales,Greenville,CMP_020,SW,Double Overhead Camshaft,Auto,Red,Passenger,25000
C_CND_012555,2023-04-07,Enterprise Rent A Car,Scottsdale,CMP_009,Sable,Overhead Camshaft,Manual,Red,Sedan,61001
C_CND_012827,2023-04-15,Scrivener Performance Engineering,Greenville,CMP_016,A6,Overhead Camshaft,Manual,Pale White,SUV,14151
C_CND_013069,2023-04-22,Motor Vehicle Branch Office,Austin,CMP_014,Accord,Double Overhead Camshaft,Auto,Pale White,Sedan,19001
C_CND_013073,2023-04-22,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_012,Outback,Double Overhead Camshaft,Auto,Pale White,SUV,19001
C_CND_013111,2023-04-23,Diehl Motor CO Inc,Middletown,CMP_014,CR-V,Double Overhead Camshaft,Auto,Pale White,SUV,22000
C_CND_013128,2023-04-23,Chrysler Plymouth,Middletown,CMP_022,S-Type,Double Overhead Camshaft,Auto,Black,Passenger,27001
C_CND_013281,2023-05-02,Rabun Used Car Sales,Scottsdale,CMP_005,RL,Overhead Camshaft,Manual,Red,SUV,31000
C_CND_013328,2023-05-03,Motor Vehicle Branch Office,Austin,CMP_010,323i,Double Overhead Camshaft,Auto,Red,Hatchback,22000
C_CND_014006,2023-05-25,Nebo Chevrolet,Middletown,CMP_005,TL,Double Overhead Camshaft,Auto,Black,Hatchback,23000
C_CND_014017,2023-05-26,U-Haul CO,Austin,CMP_024,Bonneville,Double Overhead Camshaft,Auto,Red,Hatchback,19001
C_CND_014209,2023-05-29,Scrivener Performance Engineering,Scottsdale,CMP_026,Intrigue,Double Overhead Camshaft,Auto,Pale White,SUV,45001
C_CND_014276,2023-05-30,Scrivener Performance Engineering,Greenville,CMP_028,Voyager,Overhead Camshaft,Manual,Black,Passenger,75501
C_CND_014507,2023-06-06,Progressive Shippers Cooperative Association No,Janesville,CMP_021,CL500,Overhead Camshaft,Manual,Pale White,SUV,29001
C_CND_014588,2023-06-07,Diehl Motor CO Inc,Middletown,CMP_006,Montero Sport,Double Overhead Camshaft,Auto,Pale White,Hardtop,39000
C_CND_015013,2023-06-20,Race Car Help,Austin,CMP_012,Outback,Double Overhead Camshaft,Auto,Pale White,SUV,19001
C_CND_015323,2023-06-27,Pars Auto Sales,Aurora,CMP_001,Explorer,Double Overhead Camshaft,Auto,Pale White,Hatchback,41501
C_CND_015864,2023-07-17,Motor Vehicle Branch Office,Austin,CMP_021,S-Class,Double Overhead Camshaft,Auto,Black,SUV,39001
C_CND_016092,2023-07-21,U-Haul CO,Pasco,CMP_024,Grand Am,Double Overhead Camshaft,Auto,Pale White,SUV,19200
C_CND_016288,2023-07-25,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_029,3-Sep,Double Overhead Camshaft,Auto,Black,Sedan,23501
C_CND_017228,2023-08-29,Progressive Shippers Cooperative Association No,Janesville,CMP_002,Ram Wagon,Double Overhead Camshaft,Auto,Black,Passenger,22001
C_CND_017404,2023-09-01,Chrysler of Tri-Cities,Greenville,CMP_024,Bonneville,Double Overhead Camshaft,Auto,Pale White,Hatchback,20001
C_CND_017517,2023-09-02,Ryder Truck Rental and Leasing,Janesville,CMP_013,Elantra,Overhead Camshaft,Manual,Pale White,Sedan,22100
C_CND_017559,2023-09-03,Diehl Motor CO Inc,Middletown,CMP_023,S80,Overhead Camshaft,Manual,Pale White,Sedan,25000
C_CND_017611,2023-09-04,Ryder Truck Rental and Leasing,Middletown,CMP_026,Cutlass,Double Overhead Camshaft,Auto,Pale White,Sedan,15001
C_CND_017631,2023-09-04,Saab-Belle Dodge,Aurora,CMP_021,SLK,Overhead Camshaft,Manual,Pale White,Passenger,17001
C_CND_017886,2023-09-06,Star Enterprises Inc,Pasco,CMP_006,Diamante,Overhead Camshaft,Manual,Black,Hatchback,49001
C_CND_018075,2023-09-10,C & M Motors Inc,Aurora,CMP_010,328i,Double Overhead Camshaft,Auto,Black,Sedan,18000
C_CND_018119,2023-09-11,C & M Motors Inc,Aurora,CMP_026,Bravada,Double Overhead Camshaft,Auto,Red,Hatchback,19000
C_CND_018393,2023-09-17,Saab-Belle Dodge,Aurora,CMP_007,Prizm,Double Overhead Camshaft,Auto,Black,SUV,16000
C_CND_018439,2023-09-17,U-Haul CO,Greenville,CMP_026,Silhouette,Double Overhead Camshaft,Auto,Black,Sedan,60000
C_CND_018743,2023-09-23,Race Car Help,Austin,CMP_016,A6,Overhead Camshaft,Manual,Pale White,SUV,13000
C_CND_018827,2023-09-24,Saab-Belle Dodge,Aurora,CMP_025,Town car,Double Overhead Camshaft,Auto,Black,Hatchback,26000
